Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"315398","1","2016-03-23 15:58:43","2","1357","<expressions>","1",""
"315402","1","2016-03-23 16:12:00","0","90","<meaning><meaning-in-context><translation>","1",""
"315403","1","2016-03-23 16:14:18","0","395","<meaning><word-usage><sentence>","3",""
"315405","1","2016-03-23 16:20:48","2","400","<word-choice><word-usage>","1",""
"315412","1","2016-03-23 16:56:15","0","433","<grammar><sentence>","1",""
"315413","1","2016-03-23 17:02:26","0","2051","<meaning><etymology><animals>","2",""
"315414","1","2016-03-23 17:10:43","3","1361","<grammar><possessives><apostrophe>","2",""
"315419","1","2016-03-23 17:44:53","2","459","<grammar><adjectives>","1",""
"315420","1","2016-03-23 17:54:45","4","2256","<meaning><phrases>","2","1"
"315421","1","2016-03-23 18:12:48","7","1461","<slang><idiom-requests><expression-choice><colloquialisms><offensive-language>","8","2"
"315431","1","2016-03-23 19:24:21","0","142","<nouns><adjectives>","2","1"
"315436","1","2016-03-23 19:43:28","7","235","<single-word-requests><terminology><history><geography>","4",""
"315437","1","2016-03-23 19:55:31","7","6937","<quotes><origin-unknown><meaning>","6","2"
"315452","1","2016-03-23 21:30:34","0","1098","<prefixes><superlative-degree>","0",""
"315453","1","2016-03-23 21:31:23","8","1510","<grammar>","3",""
"315459","1","2016-03-23 23:15:22","2","34","<ambiguity><clauses><prepositions>","0",""
"315460","1","2016-03-23 23:26:58","3","218","<verbs><technical><programming>","1",""
"315461","1","2016-03-23 23:28:23","0","238","<grammatical-number>","2",""
"315465","1","2016-03-23 23:56:42","0","2962","<linking-verbs>","1",""
"315467","1","2016-03-24 00:38:04","53","28538","<single-word-requests><phrase-requests><humor>","11","11"
"315474","1","2016-03-24 01:27:59","-1","137","<prepositions>","1",""
"315484","1","2016-03-24 03:09:35","3","846","<single-word-requests>","3",""
"315488","1","2016-03-24 04:13:25","1","2847","<etymology><onomatopoeia>","1",""
"315489","1","2016-03-24 04:15:15","4","36655","<verbs><orthography><conjugation><doubled-consonants>","3","1"
"315495","1","2016-03-24 05:07:45","10","22583","<idioms><usage><idiom-requests><indian-english>","17","2"
"315510","1","2016-03-24 06:55:24","2","92","<single-word-requests><mathematics>","4",""
"315516","1","2016-03-24 07:51:24","3","87","<word-choice><programming>","3",""
"315534","1","2016-03-24 09:31:44","37","4868","<single-word-requests><idiom-requests>","11","5"
"315537","1","2016-03-24 10:05:44","0","535","<dangling-participles>","2",""
"315539","1","2016-03-24 10:11:06","0","1903","<grammar><verbs><vocabulary>","3",""
"315549","1","2016-03-24 10:53:23","1","6065","<single-word-requests>","3","1"
"315554","1","2016-03-24 11:25:54","6","1868","<expressions><phrase-requests><slang><idiom-requests><offensive-language>","10",""
"315567","1","2016-03-24 12:45:58","6","3182","<synonyms>","1","1"
"315574","1","2016-03-24 13:47:22","3","1843","<word-usage><differences><adjectives><superlative-degree>","2",""
"315575","1","2016-03-24 13:54:36","2","1305","<meaning><phrase-meaning><neologisms>","3","1"
"315584","1","2016-03-24 14:22:33","0","2716","<infinitives><indirect-objects>","3",""
"315594","1","2016-03-24 15:24:08","2","16154","<grammar><syntactic-analysis>","1",""
"315598","1","2016-03-24 15:51:45","4","209","<grammar><adjectives>","2","2"
"315604","1","2016-03-24 16:27:48","6","4713","<idiom-requests><expression-requests>","8","1"
"315622","1","2016-03-24 17:24:09","2","424","<single-word-requests><phrase-requests>","3",""
"315626","1","2016-03-24 17:46:39","3","507","<word-choice><adjectives><american-english>","3",""
"315629","1","2016-03-24 17:58:37","1","3007","<adjectives>","3",""
"315643","1","2016-03-24 19:20:21","0","2436","<phrase-meaning>","1",""
"315648","1","2016-03-24 19:56:46","1","3759","<meaning><word-choice><prepositions><regional><dialectal>","1","0"
"315649","1","2016-03-24 20:01:17","4","2968","<meaning><word-choice><verbs><nouns>","1","4"
"315653","1","2016-03-24 20:45:23","2","1374","<single-word-requests><word-usage>","2",""
"315659","1","2016-03-24 21:18:53","2","646","<meaning><synonyms>","3",""
"315681","1","2016-03-24 22:52:13","1","22265","<single-word-requests><nouns>","4",""
"315682","1","2016-03-24 23:25:03","2","1841","<single-word-requests>","6","1"
"315691","1","2016-03-25 00:37:48","1","1232","<single-word-requests><synonyms><technical><computing>","2","1"
"315694","1","2016-03-25 00:45:50","0","111","<single-word-requests>","1","1"
"315697","1","2016-03-25 01:17:13","1","2872","<idioms><slang><colloquialisms><synonyms>","4",""
"315702","1","2016-03-25 01:51:53","0","927","<single-word-requests><nouns>","1",""
"315709","1","2016-03-25 02:43:30","0","35","<prepositions><conjunctions>","1",""
"315714","1","2016-03-25 04:19:14","0","2446","<single-word-requests>","3",""
"315719","1","2016-03-25 06:25:02","1","338","<questions>","1",""
"315723","1","2016-03-25 07:22:25","2","248","<grammar>","1","1"
"315726","1","2016-03-25 07:29:12","1","944","<grammar><grammatical-number><some-any>","1",""
"315731","1","2016-03-25 08:16:08","5","8155","<single-word-requests>","3",""
"315732","1","2016-03-25 08:17:32","8","1343","<phrase-meaning>","1",""
"315733","1","2016-03-25 08:24:32","2","1455","<expressions><idiom-requests>","1",""
"315740","1","2016-03-25 09:13:36","13","5628","<american-english><usage><offensive-language><religion>","12",""
"315742","1","2016-03-25 09:25:18","0","219","<relative-clauses><parallelism>","1",""
"315747","1","2016-03-25 10:11:24","1","507","<grammar><adjectives><past-participles>","1","1"
"315749","1","2016-03-25 10:57:11","2","1684","<meaning><word-choice><word-usage>","4",""
"315752","1","2016-03-25 12:30:39","6","443","<single-word-requests><word-choice>","2",""
"315759","1","2016-03-25 13:19:51","0","55","<grammatical-number><comparatives><comparisons>","0",""
"315760","1","2016-03-25 13:23:55","1","700","<phrases><sentence>","2",""
"315761","1","2016-03-25 13:42:15","0","105","<diaeresis>","1",""
"315765","1","2016-03-25 13:51:04","2","176","<meaning-in-context><phrase-meaning>","2",""
"315768","1","2016-03-25 14:13:52","2","418","<phrase-meaning>","1",""
"315778","1","2016-03-25 14:53:10","0","3711","<word-choice><differences>","1",""
"315782","1","2016-03-25 15:12:03","0","127","<sentence>","1",""
"315786","1","2016-03-25 15:33:08","2","399","<pronouns>","0","1"
"315793","1","2016-03-25 16:24:03","2","1419","<word-choice><connotation>","1",""
"315798","1","2016-03-25 17:51:15","1","61","<usage>","2",""
"315802","1","2016-03-25 18:10:07","1","121","<history>","1",""
"315807","1","2016-03-25 18:43:53","0","18691","<word-choice><onomatopoeia>","1","1"
"315812","1","2016-03-25 19:18:52","1","4383","<quotes>","1",""
"315817","1","2016-03-25 19:58:46","4","1005","<verbs><nouns><pronunciation><parts-of-speech><stress>","2","1"
"315818","1","2016-03-25 19:59:43","8","2964","<single-word-requests><adjectives><synonyms>","4","2"
"315824","1","2016-03-25 20:43:54","3","82","<grammar>","1",""
"315835","1","2016-03-25 21:34:18","1","799","<verb-agreement>","2",""
"315837","1","2016-03-25 21:54:54","2","3966","<grammatical-number><pronouns><verb-agreement><objects>","1","1"
"315838","1","2016-03-25 21:55:20","0","1104","<word-usage><word-order><hyphenation><syllables>","1",""
"315841","1","2016-03-25 22:18:14","10","2866","<meaning>","2","2"
"315842","1","2016-03-25 22:18:32","0","412","<grammar><usage><non-standard><disambiguities><dialectal>","0",""
"315843","1","2016-03-25 22:20:39","5","9319","<adjectives><suffixes><nuance>","1",""
"315844","1","2016-03-25 22:34:26","4","1071","<meaning><jokes>","2",""
"315845","1","2016-03-25 22:37:12","0","726","<pronunciation>","4","1"
"315846","1","2016-03-25 22:48:01","1","415","<word-choice>","1",""
"315869","1","2016-03-26 01:19:11","0","615","<idioms>","1",""
"315872","1","2016-03-26 01:33:36","0","4156","<phrase-requests><expression-requests>","2",""
"315897","1","2016-03-26 06:02:53","0","1719","<be>","1","1"
"315899","1","2016-03-26 06:13:59","2","2411","<kinship-terms>","1","1"
"315901","1","2016-03-26 06:32:42","0","103","<single-word-requests>","1",""
"315906","1","2016-03-26 07:46:59","9","37061","<pronunciation><names><surnames>","1","2"
"315911","1","2016-03-26 09:14:28","2","206","<quantifiers>","1",""
"315913","1","2016-03-26 09:20:34","3","248","<adverb-position>","2",""
"315919","1","2016-03-26 11:27:17","1","9230","<meaning><meaning-in-context><slang>","1",""
"315922","1","2016-03-26 11:53:23","2","178","<meaning-in-context>","1",""
"315936","1","2016-03-26 14:28:09","2","251","<single-word-requests>","0","1"
"315937","1","2016-03-26 14:28:15","6","324649","<grammar><phrase-requests>","4","4"
"315943","1","2016-03-26 15:23:45","4","2639","<phrases><phrase-requests>","5",""
"315946","1","2016-03-26 15:34:28","3","2484","<nouns>","4",""
"315947","1","2016-03-26 15:34:37","9","4335","<verbs><colloquialisms>","5","1"
"315948","1","2016-03-26 15:36:48","0","1560","<questions>","1",""
"315966","1","2016-03-26 17:54:38","4","4906","<meaning><usage>","2",""
"315972","1","2016-03-26 18:37:57","2","4343","<grammar>","1","1"
"315973","1","2016-03-26 18:39:02","3","1129","<single-word-requests><nouns>","2",""
"315975","1","2016-03-26 18:47:26","5","7451","<single-word-requests>","7",""
"315976","1","2016-03-26 18:49:42","1","164","<american-english><syntactic-analysis><conversational-deletion>","2",""
"316003","1","2016-03-26 22:03:40","3","1309","<meaning><verbs>","2",""
"316013","1","2016-03-27 00:36:08","2","885","<objects>","2",""
"316014","1","2016-03-27 00:41:27","3","376","<pronouns><subordinate-clauses>","1",""
"316015","1","2016-03-27 00:47:22","2","182","<grammar><subordinate-clauses><ielts>","1",""
"316017","1","2016-03-27 00:56:52","2","170","<single-word-requests>","3",""
"316022","1","2016-03-27 01:09:33","2","954","<grammar><sentence><syntactic-analysis><sentence-patterns>","2",""
"316023","1","2016-03-27 01:09:39","1","720","<grammaticality>","1",""
"316028","1","2016-03-27 02:02:24","1","348","<synonyms>","1",""
"316034","1","2016-03-27 02:57:31","2","1169","<grammar><wish-preterite>","1","0"
"316042","1","2016-03-27 06:30:20","3","881","<phrase-requests>","3",""
"316044","1","2016-03-27 06:55:33","-2","171","<speech><rules>","1",""
"316055","1","2016-03-27 08:51:16","5","331","<single-word-requests><phrase-requests>","3",""
"316062","1","2016-03-27 10:50:03","0","292","<zero-article>","1",""
"316063","1","2016-03-27 11:04:40","3","562","<american-english><usage><british-english><non-standard><dialectal>","1","1"
"316065","1","2016-03-27 11:08:55","2","542","<syntactic-analysis><morphology><derivational-morphology>","1",""
"316067","1","2016-03-27 11:24:44","0","79131","<grammar><apostrophe>","1",""
"316077","1","2016-03-27 12:19:59","0","58","<articles>","1",""
"316090","1","2016-03-27 14:09:37","1","47452","<grammar><reflexives>","2",""
"316092","1","2016-03-27 14:13:38","6","1328","<single-word-requests>","7","3"
"316097","1","2016-03-27 14:20:13","3","505","<past-tense>","3","1"
"316103","1","2016-03-27 15:04:06","-2","98","<british-english><writing-style><writing>","2",""
"316110","1","2016-03-27 15:34:47","1","1523","<meaning><idioms><meaning-in-context>","2","1"
"316114","1","2016-03-27 16:43:11","0","69","<editing><footnotes>","1",""
"316117","1","2016-03-27 17:46:55","3","95","<synonyms>","1",""
"316119","1","2016-03-27 17:59:33","7","1982","<etymology><historical-change><origin-unknown><sports>","1","1"
"316120","1","2016-03-27 18:10:32","5","1576","<phrases><expressions><idioms>","9",""
"316121","1","2016-03-27 18:11:01","0","88","<punctuation><parentheses>","1",""
"316122","1","2016-03-27 18:11:29","1","1891","<word-choice><word-usage><terminology>","1","1"
"316123","1","2016-03-27 18:13:13","5","1048","<tenses><conditionals><sentence-patterns><sequence-of-tenses>","1","1"
"316128","1","2016-03-27 18:57:33","0","191","<meaning>","1",""
"316131","1","2016-03-27 19:21:12","0","585","<meaning><meaning-in-context>","2",""
"316135","1","2016-03-27 19:49:05","4","927","<word-choice><phrases>","1","2"
"316136","1","2016-03-27 20:09:22","0","676","<idioms>","1",""
"316138","1","2016-03-27 20:17:54","0","450","<abbreviations>","1",""
"316150","1","2016-03-27 22:03:53","2","293","<parts-of-speech>","2",""
"316154","1","2016-03-27 23:41:36","0","551","<verbs><tenses>","2",""
"316158","1","2016-03-28 00:10:28","5","7407","<single-word-requests>","8","2"
"316166","1","2016-03-28 00:49:25","1","595","<idioms><idiom-meaning>","3","1"
"316172","1","2016-03-28 01:22:58","0","334","<grammar>","1",""
"316186","1","2016-03-28 05:17:13","2","481","<idioms><american-english><british-english><indian-english>","2",""
"316190","1","2016-03-28 05:55:18","3","1369","<single-word-requests><verbs><nouns>","3",""
"316194","1","2016-03-28 06:21:40","2","6061","<dialects><south-african-english><localization>","3",""
"316197","1","2016-03-28 06:53:02","2","147","<meaning><single-word-requests><phrase-requests>","1",""
"316203","1","2016-03-28 07:42:30","2","25611","<word-choice>","5","2"
"316207","1","2016-03-28 08:05:20","0","198","<word-usage>","2",""
"316211","1","2016-03-28 08:56:21","13","1870","<single-word-requests><word-choice><synonyms>","2","1"
"316213","1","2016-03-28 09:21:40","3","4795","<past-tense>","2",""
"316218","1","2016-03-28 11:33:37","4","172","<etymology><expressions>","1",""
"316222","1","2016-03-28 12:23:22","0","36","<tenses>","0",""
"316236","1","2016-03-28 13:47:41","2","942","<meaning>","1",""
"316238","1","2016-03-28 13:57:58","3","1101","<phrase-requests><terminology>","1",""
"316241","1","2016-03-28 14:29:37","2","15257","<word-choice><word-usage><sentence><politeness><semantics>","2",""
"316242","1","2016-03-28 14:42:24","2","4829","<meaning><phrases><expressions>","0",""
"316246","1","2016-03-28 15:31:17","0","309","<meaning-in-context><books>","1",""
"316254","1","2016-03-28 15:51:27","0","173","<single-word-requests><phrase-requests>","2",""
"316256","1","2016-03-28 15:59:53","6","2371","<etymology><phrases><euphemisms>","3","1"
"316258","1","2016-03-28 16:30:33","0","92","<american-english><dates><parentheticals>","2",""
"316260","1","2016-03-28 16:33:43","0","149","<single-word-requests>","1",""
"316262","1","2016-03-28 16:40:41","1","777","<grammar><phrases><linguistics>","2",""
"316264","1","2016-03-28 17:12:41","-2","464","<grammar>","1",""
"316273","1","2016-03-28 18:11:15","1","681","<terminology>","2",""
"316276","1","2016-03-28 18:25:23","0","4324","<phrases>","1",""
"316278","1","2016-03-28 18:44:46","0","3227","<grammar><grammatical-number>","0",""
"316281","1","2016-03-28 18:56:05","4","330","<differences>","1",""
"316282","1","2016-03-28 19:18:03","-3","4920","<meaning><phrase-requests>","1",""
"316294","1","2016-03-28 21:30:03","2","508","<synonyms>","2","1"
"316295","1","2016-03-28 21:37:25","0","7702","<american-english><usage><formality><regional><non-standard>","1",""
"316297","1","2016-03-28 21:52:29","1","4062","<differences><nouns><spacing>","1",""
"316303","1","2016-03-28 22:53:58","1","2151","<capitalization><writing-style><proper-nouns>","1",""
"316306","1","2016-03-28 23:34:41","1","251","<verbs><linking-verbs>","1","1"
"316312","1","2016-03-29 00:20:54","2","5015","<verbs><grammatical-number><verb-agreement>","3",""
"316319","1","2016-03-29 00:59:34","12","11294","<word-choice>","9","3"
"316323","1","2016-03-29 01:15:59","3","208","<conditionals><auxiliary-verbs>","3",""
"316328","1","2016-03-29 01:28:30","11","4259","<etymology>","6","1"
"316330","1","2016-03-29 01:56:51","2","698","<single-word-requests><adjectives>","2","1"
"316344","1","2016-03-29 05:15:27","62","24601","<single-word-requests><phrase-requests><adjectives><terminology>","21","10"
"316346","1","2016-03-29 05:23:00","-1","1050","<grammar><word-usage><verbs>","2",""
"316369","1","2016-03-29 07:28:10","3","60405","<word-usage>","2",""
"316378","1","2016-03-29 08:17:18","1","619","<idioms>","1",""
"316379","1","2016-03-29 08:19:08","-2","1518","<meaning><meaning-in-context>","3","2"
